Country,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
Uzbekistan,47.939,52.171,54.755,50.59,55.874,56.325,54.165,50.911,49.149,47.8,47.453,45.419,46.054,45.9,45.372,46.864,47.961,49.31,48.7139,49.6776,47.6272,49.374,49.0329,50.1784,50.0631,51.935,52.772,52.9641,54.9,55.4,57.28,59.1,60.82,62.8966,62.9,5.4057E-05,0.022847849,0.002329228
Other CIS,57.652,56.956,57.663,65.177,59.311,60.461,57.869,52.571,47.096,45.21,42.239,44.293,40.763,39.518,41.694,40.692,39.8,38.478,41.998,43.496,44.2842,43.491,44.1278,39.7281,39.0694,41.069,44.5952,45.959,43.3245,44.131,43.9989,43.4841,46.2716,48.6413,49.18665209,0.011211709,0.020447669,0.001821413
Total CIS,1213.718,1265.841,1321.837,1344.297,1357.639,1363.653,1343.3253,1265.6384,1195.7778,1095.189,1068.325,1046.585,1025.339,1013.279,1034.143,1071.699091,1089.075003,1093.26855,1129.697263,1156.95097,1180.58313,1226.637461,1257.037647,1281.950292,1226.235632,1283.982695,1308.507005,1330.408394,1323.67472,1337.935443,1340.886916,1369.321608,1383.039456,1416.330108,1431.039072,0.010385266,0.010018504,0.0529923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,38.915,42.186,45.062,46.97,51.431,57.655,62.814,67.178,74.686,81.004,84.353,89.74,96.983,102.385,110.088,119.348,127.603,138.225,151.645,162.755,177.077,193.43,203.131,210.48,221.807,235.681,235.588,248.756,258.852,273.5489,279.48,286.143,305.164,314.4133593,318.6955426,0.013619597,0.040947953,0.011801502
Iraq,20.973,22.287,22.51,23.45,23.86,28.373178,13.359353,21.912236,27.089582,26.663286,26.497928,25.981338,26.692943,26.743561,24.720878,27.19228,31.724815,35.417406,26.605591,30.696344,28.343179,30.591112,32.347414,35.305087,41.293343,41.702884,42.221572,47.76809,62.108842,71.172908,75.323535,86.317051,93.573771,99.921229,131.5448049,0.316485058,0.109639858,0.004871189
Israel,15.4314,16.0342,17.677,19.3525,20.4533,20.8976,21.5141,24.6862,25.9997,28.3157,30.437,32.5694,35.111,37.9764,39.2275,42.9575,43.8382,45.4279,47.0476,48.4711,49.8334,51.8112,55.1071,55.8315,55.3072,58.486,59.2767,62.9655,61.3681,61.295,64.2747,67.2541,67.5791,69.0041,71.83782187,0.041065993,0.021408717,0.002660201
Kuwait,15.417,16.935,18.092,19.599,21.085,18.477,10.78,16.885,20.178,22.802,23.724,25.475,26.724,29.984,31.576,32.323,34.299,36.362,39.802,41.256,43.734,47.607,48.753,51.749,53.218,57.083,57.457,62.655,60.9822,65.1433,68.2931,70.133814,72.854334,74.1862006,74.9759024,0.010644861,0.036673786,0.002776406
Oman,2.888,3.617,3.884,4.408,4.707,4.501,4.625,5.113,5.833,6.198,6.5,6.802,7.318,8.2,8.413,9.111,9.737,10.331,10.714,11.499,12.648,13.585,14.443,16.048,18.4453,19.8187,21.8709,25.017303,26.240023,29.137095,32.75802,34.2277,36.126,37.667,37.40897127,-0.00685026,0.089065528,0.001385278
Qatar,3.964,4.318,4.386,4.614,4.646,4.842,4.669,5.183,5.56,5.85,6.013,6.615,6.91,8.166,8.939,9.134,9.951,10.94,12.012,13.233,14.396,15.325,19.462,21.616,24.158,28.144,30.731,34.788,34.668,38.693,41.4993,42.307,45.555,47.913,48.595,0.014234133,0.082848759,0.001799504
Saudi Arabia,51.65400263,55.68468455,65.00028622,70.09106991,75.72979096,79.88045574,84.99571265,93.4731773,102.6685356,106.0459539,109.9280254,112.1671223,119.1044709,126.1676787,130.9993761,138.6834832,146.0932117,154.9059593,166.5875892,173.4046616,191.0549559,196.3114419,204.4337427,204.200609,217.306609,240.071089,250.079959,271.701577,284.054063,311.847195,338.465195,345.574195,355.235295,359.2340932,357.4043654,-0.005093414,0.058113003,0.013234914
United Arab Emirates,12.185,12.815,13.658,14.84,15.612,17.081,17.222,18.689,21.73,23.736,24.982,26.572,28.464,33.392,37.126,39.944,43.172,46.856,49.45,52.417,60.698,62.438,78.761,80.463,85.698,93.949,99.137,106.222,109.9787,116.528,127.365,129.5962504,134.553078,135.996711,138.0615351,0.015182897,0.053884988,0.005112508
