Date,CL=F,HO=F,NG=F,RB=F
2016-03-08,36.5,1.2000000476837158,1.7120000123977661,1.3877999782562256
2016-03-09,38.290000915527344,1.232699990272522,1.7519999742507935,1.4704999923706055
2016-03-10,37.84000015258789,1.2160999774932861,1.7879999876022339,1.4390000104904175
2016-03-11,38.5,1.218000054359436,1.8220000267028809,1.4443000555038452
2016-03-14,37.18000030517578,1.1964999437332153,1.819000005722046,1.4226000308990479
2016-03-15,36.34000015258789,1.1777000427246094,1.8509999513626099,1.4082000255584717
2016-03-16,38.459999084472656,1.2311999797821045,1.8680000305175781,1.4183000326156616
2016-03-17,40.20000076293945,1.2545000314712524,1.9359999895095825,1.4383000135421753
2016-03-18,39.439998626708984,1.2390999794006348,1.906999945640564,1.427299976348877
2016-03-21,39.90999984741211,1.2374000549316406,1.8279999494552612,1.458899974822998
2016-03-22,41.45000076293945,1.2520999908447266,1.8630000352859497,1.4970999956130981
2016-03-23,39.790000915527344,1.2039999961853027,1.7940000295639038,1.4541000127792358
2016-03-24,39.459999084472656,1.1979000568389893,1.805999994277954,1.46589994430542
2016-03-28,39.38999938964844,1.1800999641418457,1.8480000495910645,1.468000054359436
2016-03-29,38.279998779296875,1.155500054359436,1.902999997138977,1.4537999629974365
2016-03-30,38.31999969482422,1.1597000360488892,1.996000051498413,1.436400055885315
2016-03-31,38.34000015258789,1.1848000288009644,1.9589999914169312,1.4264999628067017
2016-04-01,36.790000915527344,1.131700038909912,1.9559999704360962,1.4016000032424927
2016-04-04,35.70000076293945,1.0888999700546265,1.9980000257492065,1.3769999742507935
2016-04-05,35.88999938964844,1.0745999813079834,1.9539999961853027,1.3777999877929688
2016-04-06,37.75,1.1403000354766846,1.9110000133514404,1.394700050354004
2016-04-07,37.2599983215332,1.1256999969482422,2.0179998874664307,1.3811999559402466
2016-04-08,39.720001220703125,1.2003999948501587,1.9900000095367432,1.4637000560760498
2016-04-11,40.36000061035156,1.2146999835968018,1.9119999408721924,1.507699966430664
2016-04-12,42.16999816894531,1.2759000062942505,2.003999948501587,1.5342999696731567
2016-04-13,41.7599983215332,1.2655999660491943,2.0360000133514404,1.5295000076293945
2016-04-14,41.5,1.2542999982833862,1.9700000286102295,1.5055999755859375
2016-04-15,40.36000061035156,1.232200026512146,1.9019999504089355,1.4611999988555908
2016-04-18,39.779998779296875,1.2359000444412231,1.940000057220459,1.4364999532699585
2016-04-19,41.08000183105469,1.263200044631958,2.0880000591278076,1.4799000024795532
2016-04-20,42.630001068115234,1.332200050354004,2.069000005722046,1.5068000555038452
2016-04-21,43.18000030517578,1.2998000383377075,2.068000078201294,1.5159000158309937
2016-04-22,43.72999954223633,1.308899998664856,2.140000104904175,1.530900001525879
2016-04-25,42.63999938964844,1.2903000116348267,2.062999963760376,1.513100028038025
2016-04-26,44.040000915527344,1.3324999809265137,2.0320000648498535,1.565999984741211
2016-04-27,45.33000183105469,1.3795000314712524,1.9950000047683716,1.5808000564575195
2016-04-28,46.029998779296875,1.4046000242233276,2.078000068664551,1.5980000495910645
2016-04-29,45.91999816894531,1.3779000043869019,2.177999973297119,1.5848000049591064
2016-05-02,44.779998779296875,1.3554999828338623,2.0420000553131104,1.5628000497817993
2016-05-03,43.650001525878906,1.333400011062622,2.0859999656677246,1.5099999904632568
2016-05-04,43.779998779296875,1.3281999826431274,2.1410000324249268,1.4866000413894653
2016-05-05,44.31999969482422,1.3286999464035034,2.0759999752044678,1.4914000034332275
2016-05-06,44.65999984741211,1.3372999429702759,2.1010000705718994,1.4961999654769897
2016-05-09,43.439998626708984,1.2862999439239502,2.0980000495910645,1.4427000284194946
2016-05-10,44.65999984741211,1.337499976158142,2.1579999923706055,1.485700011253357
2016-05-11,46.22999954223633,1.3967000246047974,2.1730000972747803,1.5815000534057617
2016-05-12,46.70000076293945,1.3940000534057617,2.1549999713897705,1.583299994468689
2016-05-13,46.209999084472656,1.4031000137329102,2.0959999561309814,1.5881999731063843
2016-05-16,47.720001220703125,1.4400999546051025,2.0290000438690186,1.6062999963760376
2016-05-17,48.310001373291016,1.4673999547958374,2.0480000972747803,1.6340999603271484
2016-05-18,48.189998626708984,1.4831000566482544,2.000999927520752,1.648900032043457
2016-05-19,48.15999984741211,1.4788000583648682,2.0390000343322754,1.6339000463485718
2016-05-20,47.75,1.4900000095367432,2.062000036239624,1.635599970817566
2016-05-23,48.08000183105469,1.4774999618530273,2.055000066757202,1.6455999612808228
2016-05-24,48.619998931884766,1.488700032234192,1.9800000190734863,1.6543999910354614
2016-05-25,49.560001373291016,1.5126999616622925,1.9919999837875366,1.6416000127792358
2016-05-26,49.47999954223633,1.5012999773025513,1.9630000591278076,1.6195000410079956
2016-05-27,49.33000183105469,1.49399995803833,2.1689999103546143,1.6318999528884888
2016-05-31,49.099998474121094,1.497499942779541,2.2880001068115234,1.61489999294281
2016-06-01,49.0099983215332,1.498900055885315,2.38100004196167,1.6153000593185425
2016-06-02,49.16999816894531,1.5088000297546387,2.4049999713897705,1.634600043296814
2016-06-03,48.619998931884766,1.4881000518798828,2.3980000019073486,1.6074999570846558
2016-06-06,49.689998626708984,1.503100037574768,2.4660000801086426,1.5887000560760498
2016-06-07,50.36000061035156,1.5414999723434448,2.4739999771118164,1.5871000289916992
2016-06-08,51.22999954223633,1.5705000162124634,2.4679999351501465,1.6197999715805054
2016-06-09,50.560001373291016,1.551200032234192,2.617000102996826,1.6186000108718872
2016-06-10,49.06999969482422,1.5160000324249268,2.555999994277954,1.5595999956130981
2016-06-13,48.880001068115234,1.5145000219345093,2.5850000381469727,1.5362000465393066
2016-06-14,48.4900016784668,1.5019999742507935,2.6040000915527344,1.521299958229065
2016-06-15,48.0099983215332,1.4778000116348267,2.5950000286102295,1.5013999938964844
2016-06-16,46.209999084472656,1.4228999614715576,2.5799999237060547,1.4652999639511108
2016-06-17,47.97999954223633,1.4816999435424805,2.622999906539917,1.5053000450134277
2016-06-20,49.369998931884766,1.527400016784668,2.746999979019165,1.5827000141143799
2016-06-21,48.849998474121094,1.516700029373169,2.7679998874664307,1.592900037765503
2016-06-22,49.130001068115234,1.5047999620437622,2.677000045776367,1.5881999731063843
2016-06-23,50.11000061035156,1.5205999612808228,2.697999954223633,1.6035000085830688
2016-06-24,47.63999938964844,1.455299973487854,2.6619999408721924,1.524999976158142
2016-06-27,46.33000183105469,1.4292000532150269,2.7160000801086426,1.476699948310852
2016-06-28,47.849998474121094,1.4710999727249146,2.9170000553131104,1.5099999904632568
2016-06-29,49.880001068115234,1.5334999561309814,2.86299991607666,1.5247999429702759
2016-06-30,48.33000183105469,1.4846999645233154,2.9240000247955322,1.5013999938964844
2016-07-01,48.9900016784668,1.5115000009536743,2.986999988555908,1.5134999752044678
2016-07-05,46.599998474121094,1.4456000328063965,2.7639999389648438,1.4286999702453613
2016-07-06,47.43000030517578,1.4710999727249146,2.7860000133514404,1.4328999519348145
2016-07-07,45.13999938964844,1.410599946975708,2.7769999504089355,1.3631000518798828
2016-07-08,45.40999984741211,1.4122999906539917,2.8010001182556152,1.3708000183105469
2016-07-11,44.7599983215332,1.4163000583648682,2.7019999027252197,1.3834999799728394
2016-07-12,46.79999923706055,1.4631999731063843,2.7339999675750732,1.4300999641418457
2016-07-13,44.75,1.3809000253677368,2.736999988555908,1.3783999681472778
2016-07-14,45.68000030517578,1.4063999652862549,2.7269999980926514,1.4140000343322754
2016-07-15,45.95000076293945,1.3974000215530396,2.75600004196167,1.4220000505447388
2016-07-18,45.2400016784668,1.3777999877929688,2.7219998836517334,1.3871999979019165
2016-07-19,44.650001525878906,1.3840999603271484,2.7279999256134033,1.3756999969482422
2016-07-20,44.939998626708984,1.405400037765503,2.6579999923706055,1.363700032234192
2016-07-21,44.75,1.3707000017166138,2.691999912261963,1.3550000190734863
2016-07-22,44.189998626708984,1.3569999933242798,2.7769999504089355,1.3615000247955322
2016-07-25,43.130001068115234,1.3228000402450562,2.746999979019165,1.3336000442504883
2016-07-26,42.91999816894531,1.3259999752044678,2.7119998931884766,1.3451999425888062
2016-07-27,41.91999816894531,1.2949999570846558,2.671999931335449,1.3214000463485718
2016-07-28,41.13999938964844,1.270400047302246,2.872999906539917,1.3062000274658203
2016-07-29,41.599998474121094,1.2760000228881836,2.875999927520752,1.3209999799728394
2016-08-01,40.060001373291016,1.2578999996185303,2.7709999084472656,1.3035999536514282
2016-08-02,39.5099983215332,1.2589999437332153,2.7330000400543213,1.3115999698638916
2016-08-03,40.83000183105469,1.287500023841858,2.8389999866485596,1.3499000072479248
2016-08-04,41.93000030517578,1.3258999586105347,2.8340001106262207,1.3680000305175781
2016-08-05,41.79999923706055,1.3170000314712524,2.7720000743865967,1.3762999773025513
2016-08-08,43.02000045776367,1.3436000347137451,2.747999906539917,1.3619999885559082
2016-08-09,42.77000045776367,1.3307000398635864,2.615000009536743,1.3461999893188477
2016-08-10,41.709999084472656,1.3184000253677368,2.561000108718872,1.3013999462127686
2016-08-11,43.4900016784668,1.3848999738693237,2.5510001182556152,1.3617000579833984
2016-08-12,44.4900016784668,1.4085999727249146,2.5859999656677246,1.37090003490448
2016-08-15,45.7400016784668,1.4499000310897827,2.5899999141693115,1.4006999731063843
2016-08-16,46.58000183105469,1.461300015449524,2.617000102996826,1.4226000308990479
2016-08-17,46.790000915527344,1.4891999959945679,2.61899995803833,1.4505000114440918
2016-08-18,48.220001220703125,1.5260000228881836,2.6740000247955322,1.4896999597549438
2016-08-19,48.52000045776367,1.5196000337600708,2.5840001106262207,1.5128999948501587
2016-08-22,47.04999923706055,1.4864000082015991,2.678999900817871,1.4842000007629395
2016-08-23,48.099998474121094,1.5017999410629272,2.760999917984009,1.4988000392913818
2016-08-24,46.77000045776367,1.4962999820709229,2.7960000038146973,1.509600043296814
2016-08-25,47.33000183105469,1.5094000101089478,2.8459999561309814,1.5113999843597412
2016-08-26,47.63999938964844,1.4972000122070312,2.871000051498413,1.5127999782562256
2016-08-29,46.97999954223633,1.486199975013733,2.8529999256134033,1.4668999910354614
