Date,0968.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CAP.DE,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRI,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XJNGF,XPEV,weight
2012-12-18,,,,9.91,,,2.48,3.51,5.07,34.45,0.97,3.38,149.76,32.0,,45.12,6.52,0.6,,3.14,,,26.31,20.49,0.61,2.21,5.74,,18.58,,3.39,,1.2,29.94,2.2,0.41,,0.6486486486486487
2012-12-19,,,,9.57,,,2.53,3.5,5.22,34.66,1.11,3.18,148.32,33.03,,45.14,6.81,0.6,,3.12,,,25.73,20.37,0.6,2.21,5.84,,18.02,,3.5,,1.18,29.94,2.22,0.43,,0.6486486486486487
2012-12-20,,,,9.88,,,2.57,3.59,5.18,34.64,1.2,3.15,145.44,32.25,,45.21,6.24,0.65,,3.18,,,25.85,19.99,0.6,2.21,5.84,,18.27,,3.56,,1.29,29.8,2.18,0.43,,0.6486486486486487
2012-12-21,,,,9.73,,,2.58,3.6,5.05,33.86,1.25,3.03,141.12,30.92,,45.26,5.7,0.65,,3.11,,,24.95,19.75,0.57,2.14,5.77,,18.95,,3.57,,1.28,29.21,2.18,0.43,,0.6486486486486487
2012-12-24,,,,9.61,,,2.65,,,33.99,1.38,3.09,138.24,30.26,,44.51,5.55,0.7,,,,,24.53,19.64,0.57,,5.46,,,,3.56,,,29.03,2.18,0.43,,0.4864864864864865
2012-12-26,,,,9.61,,,2.67,,,33.55,1.63,3.03,138.24,30.63,,44.57,5.84,0.7,,,,,25.31,19.57,0.58,,5.66,,,,3.8,,,29.02,2.18,0.43,,0.4864864864864865
2012-12-27,,,,9.43,,,2.76,3.7,5.2,33.49,1.62,3.51,138.24,30.02,,44.29,5.81,0.7,,3.0,,,25.18,19.46,0.58,2.17,5.59,,18.56,,3.62,,1.27,28.98,2.2,0.43,,0.6486486486486487
2012-12-28,,,,10.03,,,2.87,3.79,5.17,33.2,1.54,3.6,132.48,29.8,,43.79,5.99,0.7,,2.99,,,24.6,19.19,0.54,2.18,5.89,,19.01,,3.6,,1.28,28.03,2.23,0.43,,0.6486486486486487
2012-12-31,,,,9.81,,,3.03,,,33.98,1.59,3.65,132.48,30.86,,44.55,6.21,0.7,,,,,25.62,19.28,0.5,,5.86,,,,3.68,,,29.49,2.22,0.43,,0.4864864864864865
2013-01-02,,,,9.98,,,3.05,3.79,5.23,34.72,1.66,3.79,135.36,31.99,,45.63,6.51,0.7,,3.11,,,27.18,20.08,0.5,2.22,6.39,,18.8,,4.01,,1.25,31.17,2.29,0.43,,0.6486486486486487
2013-01-03,,,,9.97,,,3.0,3.76,5.26,34.57,1.72,3.73,146.88,34.41,,45.32,7.16,0.75,,3.13,,,27.7,19.86,0.51,2.23,6.88,,21.08,,5.94,,1.24,30.79,2.29,0.49,,0.6486486486486487
2013-01-04,,,,9.97,,,2.96,3.85,5.24,34.36,1.66,3.9,149.76,33.59,,45.64,6.59,0.7,,3.15,,,28.22,19.96,0.53,2.3,6.82,,21.8,,5.72,,1.26,30.38,2.25,0.49,,0.6486486486486487
2013-01-07,,,,9.86,,,3.0,3.95,5.38,31.8,1.61,3.75,152.64,31.37,,44.72,6.65,0.7,,3.24,,,28.46,19.61,0.53,2.34,6.68,,22.27,,5.0,,1.27,30.34,2.25,0.49,,0.6486486486486487
2013-01-08,,,,9.76,,,3.06,3.9,5.44,31.44,1.64,3.71,159.84,31.02,,44.88,7.05,0.8,,3.21,,,26.43,19.8,0.54,2.32,6.55,,22.07,,5.23,,1.34,30.79,2.25,0.49,,0.6486486486486487
2013-01-09,,,,9.63,,,3.36,3.9,5.62,32.11,1.89,3.75,167.04,31.91,,44.89,7.44,0.8,,3.25,,,26.05,19.7,0.59,2.43,6.6,,21.94,,5.34,,1.47,31.35,2.26,0.49,,0.6486486486486487
2013-01-10,,,,9.52,,,3.29,3.9,5.53,31.86,1.84,3.72,174.24,31.97,,44.58,7.49,0.75,,3.59,,,25.26,19.95,0.68,2.41,6.28,,22.41,,5.36,,1.37,30.12,2.27,0.49,,0.6486486486486487
2013-01-11,,,,9.63,,,3.36,3.9,5.53,32.06,1.81,3.78,180.0,32.01,,45.28,7.45,0.75,,3.61,,,25.2,20.29,0.65,2.45,6.34,,22.0,,5.36,,1.37,30.39,2.3,0.49,,0.6486486486486487
2013-01-14,,,,9.38,,,3.42,3.9,5.54,31.81,1.73,3.78,169.92,31.21,,44.8,7.44,0.8,,3.95,,,25.35,19.94,0.59,2.48,6.11,,21.97,,5.04,,1.4,31.26,2.15,0.53,,0.6486486486486487
2013-01-15,,,,9.62,,,3.49,3.88,5.45,32.18,1.66,3.84,164.16,31.62,,44.79,7.22,0.8,,4.02,,,26.67,19.84,0.55,2.48,6.3,,21.29,,5.09,,1.4,30.06,2.15,0.53,,0.6486486486486487
2013-01-16,,,,9.35,,,3.46,3.86,5.52,32.61,1.73,3.85,165.6,30.72,,44.98,6.94,0.7,,3.84,,,27.62,19.55,0.48,2.55,6.32,,21.67,,5.13,,1.39,29.1,2.25,0.56,,0.6486486486486487
2013-01-17,,,,9.41,,,3.33,3.86,5.53,32.58,1.8,3.91,159.84,30.53,,44.98,7.12,0.7,,3.9,,,27.63,19.81,0.48,2.6,6.4,,20.71,,5.16,,1.48,30.34,2.26,0.56,,0.6486486486486487
2013-01-18,,,,9.5,,,3.44,3.86,5.55,33.76,2.05,3.78,164.16,30.08,,44.97,6.89,0.8,,3.87,,,27.56,19.7,0.49,2.49,6.42,,20.88,,5.06,,1.39,30.89,2.15,0.56,,0.6486486486486487
2013-01-21,,,,,,,,3.87,5.93,,,,,,,,,,,3.94,,,,,,2.52,,,21.17,,,,1.34,,,,,0.16216216216216217
2013-01-22,,,,9.73,,,3.38,3.89,5.96,33.47,2.56,3.78,168.48,31.58,,45.29,7.73,0.75,,3.9,,,27.05,20.07,0.45,2.51,6.65,,21.15,,5.23,,1.36,31.99,2.14,0.56,,0.6486486486486487
2013-01-23,,,,9.25,,,3.39,3.89,6.24,40.85,2.96,3.72,165.6,31.15,,45.62,7.34,0.9,,4.14,,,26.81,20.21,0.47,2.52,6.49,,21.12,,5.24,,1.34,33.61,2.14,0.56,,0.6486486486486487
2013-01-24,,,,9.37,,,3.44,3.89,6.2,41.04,2.77,3.71,165.6,30.3,,46.28,7.63,0.8,,4.08,,,28.19,20.24,0.47,2.51,6.34,,21.15,,5.24,,1.34,32.23,2.11,0.56,,0.6486486486486487
2013-01-25,,,,9.54,,,3.3,3.89,6.2,41.97,2.63,3.68,165.6,30.21,,47.26,7.55,0.8,,3.96,,,28.58,20.24,0.49,2.51,6.17,,21.6,,5.23,,1.35,32.89,2.18,0.56,,0.6486486486486487
2013-01-28,,,,9.86,,,3.33,3.89,6.19,42.39,2.47,3.67,164.16,29.7,,46.76,7.58,0.85,,3.94,,,28.66,20.81,0.47,2.52,6.35,,20.13,,5.15,,1.31,32.79,2.14,0.56,,0.6486486486486487
2013-01-29,,,,9.93,,,3.35,3.89,5.94,42.96,2.4,3.77,162.72,27.94,,46.43,7.56,0.9,,3.83,,,28.56,21.24,0.47,2.51,6.51,,20.26,,5.13,,1.3,32.25,2.11,0.56,,0.6486486486486487
2013-01-30,,,,9.8,,,3.36,3.88,6.07,43.3,2.45,3.79,159.84,27.91,,45.76,7.47,0.8,,3.97,,,27.5,21.04,0.46,2.51,6.47,,19.1,,5.02,,1.4,31.87,2.16,0.56,,0.6486486486486487
2013-01-31,,,,9.84,,,3.37,3.9,6.04,43.15,2.33,3.77,156.96,28.18,,46.39,7.58,0.75,,3.95,,,27.82,21.26,0.45,2.51,6.78,,19.0,,5.1,,1.4,31.45,2.16,0.56,,0.6486486486486487
2013-02-01,,,,9.33,,,3.36,3.89,6.06,43.94,2.3,4.08,158.4,28.33,,46.48,7.53,0.8,,3.93,,,30.67,21.35,0.44,2.58,6.94,,18.38,,5.13,,1.46,32.91,2.16,0.56,,0.6486486486486487
2013-02-04,,,,9.17,,,3.32,3.9,6.07,43.75,2.32,3.91,155.52,28.34,,45.87,7.55,0.8,,3.82,,,29.9,20.24,0.42,2.57,7.27,,17.26,,5.03,,1.49,32.18,2.16,0.5,,0.6486486486486487
2013-02-05,,,,9.25,,,3.33,3.9,6.07,44.05,2.28,4.33,165.6,29.02,,46.0,8.13,0.8,,3.89,,,30.55,20.62,0.41,2.53,7.33,,17.86,,5.25,,1.46,32.86,2.13,0.5,,0.6486486486486487
2013-02-06,,,,9.3,,,3.48,3.9,6.08,44.72,2.14,4.11,164.16,31.13,,47.44,8.43,0.95,,3.85,,,33.39,20.61,0.37,2.52,7.4,,18.0,,5.48,,1.45,32.96,2.13,0.5,,0.6486486486486487
2013-02-07,,,,9.2,,,3.69,3.94,6.04,44.61,2.22,4.24,159.84,31.11,,46.93,8.11,1.1,,3.95,,,32.25,21.02,0.4,2.54,7.82,,18.35,,5.5,,1.38,31.53,2.13,0.5,,0.6486486486486487
2013-02-08,,,,9.25,,,3.71,3.94,6.04,45.34,2.22,4.23,159.84,30.4,,47.55,8.01,1.15,,3.97,,,33.08,20.99,0.4,2.6,7.51,,18.0,,5.19,,1.38,30.04,2.13,0.5,,0.6486486486486487
2013-02-11,,,,9.09,,,3.69,3.94,6.06,44.96,2.49,4.27,161.28,32.36,,47.48,8.63,1.1,,3.95,,,32.94,20.68,0.39,2.68,7.66,,18.8,,6.18,,1.41,30.03,2.06,0.5,,0.6486486486486487
2013-02-12,,,,9.08,,,3.7,3.94,6.08,45.25,2.83,4.48,159.84,33.74,,47.9,9.12,1.1,,3.89,,,33.12,21.06,0.34,2.71,7.54,,19.0,,6.36,,1.43,30.19,2.11,0.5,,0.6486486486486487
2013-02-13,,,,8.89,,,3.73,3.95,6.06,45.75,2.73,4.33,158.4,32.45,,47.85,8.93,1.0,,3.9,,,33.15,21.63,0.25,2.71,7.54,,20.9,,6.49,,1.5,30.38,2.11,0.5,,0.6486486486486487
2013-02-14,,,,8.97,,,3.83,3.9,6.09,46.41,2.96,5.1,156.96,34.92,,43.51,9.68,0.9,,3.9,,,33.06,21.27,0.12,2.71,7.61,,19.99,,7.94,,1.44,30.35,2.07,0.5,,0.6486486486486487
2013-02-15,,,,8.83,,,4.11,3.9,5.96,45.72,2.76,5.03,155.52,34.09,,43.51,9.37,0.9,,3.88,,,32.72,20.97,0.14,2.73,7.26,,20.9,,7.5,,1.45,30.51,2.07,0.5,,0.6486486486486487
2013-02-18,,,,,,,,3.9,5.89,,,,,,,,,,,3.87,,,,,,2.77,,,20.75,,,,1.56,,,,,0.16216216216216217
2013-02-19,,,,8.8,,,3.81,3.9,5.89,45.96,2.71,5.21,154.08,36.13,,43.4,9.65,0.9,,3.9,,,32.98,21.75,0.15,2.8,7.77,,21.75,,8.77,,1.6,29.99,2.07,0.5,,0.6486486486486487
2013-02-20,,,,8.46,,,3.88,3.9,5.84,45.33,2.44,4.99,151.2,35.13,,43.23,9.63,0.85,,3.81,,,31.84,21.58,0.14,2.77,7.22,,22.67,,8.62,,1.58,30.13,2.09,0.5,,0.6486486486486487
2013-02-21,,,,8.24,,,3.82,3.8,5.81,44.27,2.44,5.24,148.32,34.41,,42.35,8.46,0.9,,3.71,,,31.55,20.93,0.13,2.71,7.17,,22.25,,7.99,,1.49,29.54,2.05,0.5,,0.6486486486486487
2013-02-22,,,,8.44,,,3.92,3.85,5.75,44.75,2.38,5.24,146.88,33.81,,43.38,8.75,0.85,,4.01,,,32.77,21.64,0.13,2.69,7.35,,22.5,,8.17,,1.49,29.65,2.05,0.5,,0.6486486486486487
2013-02-25,,,,8.25,,,3.77,3.88,5.88,43.47,2.24,4.84,138.24,32.74,,42.08,8.62,0.85,,4.03,,,28.56,21.39,0.12,2.69,7.32,,22.94,,7.8,,1.5,28.71,2.01,0.5,,0.6486486486486487
2013-02-26,,,,8.18,,,3.67,3.86,5.84,44.4,2.17,5.05,141.12,31.36,,41.95,8.3,0.9,,3.89,,,28.4,21.67,0.12,2.54,7.2,,22.76,,7.66,,1.39,29.58,2.23,0.5,,0.6486486486486487
2013-02-27,,,,8.16,,,3.69,3.9,5.88,45.29,2.13,4.63,144.0,27.04,,42.1,8.24,0.9,,3.93,,,27.9,20.51,0.13,2.58,7.23,,22.8,,7.65,,1.41,30.2,2.23,0.5,,0.6486486486486487
2013-02-28,,,,8.31,,,3.48,3.89,5.87,45.23,2.28,4.93,152.64,25.84,,42.07,8.14,0.85,,4.0,,,31.38,20.44,0.17,2.72,7.39,,22.17,,7.69,,1.43,31.91,2.19,0.5,,0.6486486486486487
2013-03-01,,,,8.09,,,3.57,3.9,5.9,45.42,2.2,4.75,149.76,25.35,,41.5,7.84,0.8,,3.91,,,32.0,20.72,0.15,2.66,7.44,,22.33,,7.75,,1.39,31.22,2.3,0.5,,0.6486486486486487
2013-03-04,,,,7.7,,,3.6,3.9,5.92,44.72,2.06,4.67,145.44,24.7,,41.96,6.82,0.85,,3.86,,,31.92,20.64,0.17,2.71,7.6,,22.08,,7.83,,1.4,30.24,2.3,0.5,,0.6486486486486487
2013-03-05,,,,7.52,,,3.74,3.9,5.95,51.16,1.93,4.88,148.32,25.1,,42.32,7.2,0.85,,3.89,,,32.62,20.79,0.17,2.73,6.01,,22.12,,7.87,,1.34,31.99,2.3,0.5,,0.6486486486486487
2013-03-06,,,,8.12,,,3.75,3.91,5.99,52.69,1.98,4.92,155.52,25.9,,42.76,7.45,0.75,,3.81,,,34.55,21.11,0.18,2.72,6.7,,22.07,,8.01,,1.3,32.63,2.3,0.5,,0.6486486486486487
2013-03-07,,,,8.06,,,3.69,3.92,6.09,52.85,1.92,4.76,154.08,26.1,,43.17,7.41,0.85,,3.81,,,32.56,21.11,0.17,2.69,6.93,,22.02,,7.69,,1.32,33.13,2.22,0.5,,0.6486486486486487
2013-03-08,,,,7.98,,,3.56,3.89,6.07,52.31,1.88,5.24,149.76,26.29,,43.39,7.3,0.85,,3.86,,,33.42,20.9,0.17,2.66,6.77,,22.2,,7.8,,1.35,33.31,2.3,0.5,,0.6486486486486487
2013-03-11,,,,7.98,,,3.55,3.88,6.05,52.53,1.85,5.2,149.76,26.59,,43.65,6.56,0.9,,4.43,,,33.69,20.89,0.17,2.66,7.41,,21.87,,7.93,,1.42,33.86,2.16,0.5,,0.6486486486486487
2013-03-12,,,,7.92,,,3.52,3.85,5.92,52.62,1.77,5.88,141.12,27.44,,43.87,6.95,0.9,,4.28,,,32.68,20.97,0.18,2.75,7.59,,22.72,,8.21,,1.42,34.48,2.21,0.5,,0.6486486486486487
2013-03-13,,,,7.79,,,3.37,3.9,5.99,53.88,1.75,5.5,141.12,26.9,,44.69,6.97,0.85,,4.25,,,32.48,20.51,0.16,2.72,7.9,,22.18,,7.99,,1.41,34.71,2.21,0.5,,0.6486486486486487
2013-03-14,,,,7.69,,,3.36,3.86,6.15,53.45,1.56,5.92,138.24,27.26,,45.75,6.74,0.85,,4.35,,,32.26,20.75,0.17,2.82,8.01,,21.95,,7.88,,1.38,35.49,2.2,0.5,,0.6486486486486487
2013-03-15,,,,7.65,,,3.02,3.87,6.43,52.65,1.7,5.87,144.0,26.61,,46.35,6.16,0.9,,4.39,,,32.97,20.67,0.18,2.77,7.94,,21.83,,7.73,,1.38,35.83,2.25,0.5,,0.6486486486486487
2013-03-18,,,,7.55,,,2.99,3.72,6.4,53.5,1.6,5.6,144.0,26.93,,46.15,5.79,0.9,,4.51,,,32.38,20.6,0.22,2.74,7.93,,22.08,,7.67,,1.38,34.54,2.12,0.5,,0.6486486486486487
2013-03-19,,,,7.12,,,2.97,3.8,6.4,52.79,1.62,5.8,142.56,27.84,,46.35,5.74,0.85,,4.7,,,31.68,20.84,0.27,2.76,7.83,,21.58,,7.79,,1.33,34.15,2.12,0.5,,0.6486486486486487
2013-03-20,,,,6.7,,,3.29,3.8,6.16,54.18,1.63,6.02,144.0,29.49,,46.73,5.97,0.85,,4.63,,,32.57,20.7,0.2,2.72,7.72,,20.67,,8.32,,1.35,34.82,2.15,0.5,,0.6486486486486487
2013-03-21,,,,6.81,,,3.12,3.78,6.19,53.99,1.52,6.04,139.68,29.0,,46.0,5.82,0.9,,4.62,,,31.49,20.62,0.21,2.76,7.76,,20.93,,7.91,,1.25,34.5,2.22,0.5,,0.6486486486486487
2013-03-22,,,,6.99,,,3.2,3.78,6.08,55.28,1.47,5.96,139.68,28.85,,45.79,5.51,0.95,,4.54,,,30.61,20.43,0.23,2.65,7.16,,20.75,,7.79,,1.28,34.96,2.22,0.5,,0.6486486486486487
2013-03-25,,,,7.32,,,3.1,3.7,6.0,54.34,1.39,6.46,139.68,28.02,,45.71,5.13,0.95,,4.61,,,30.01,20.7,0.25,2.66,7.5,,19.92,,7.54,,1.26,37.93,2.22,0.5,,0.6486486486486487
2013-03-26,,,,7.53,,,3.2,3.75,6.13,54.35,1.39,6.52,136.8,27.6,,45.75,5.12,0.9,,4.96,,,29.69,20.63,0.23,2.63,7.48,,20.36,,7.44,,1.26,38.0,2.22,0.5,,0.6486486486486487
2013-03-27,,,,7.51,,,3.18,3.77,6.06,54.37,1.36,6.42,135.36,27.43,,46.05,4.94,0.9,,4.82,,,29.12,20.53,0.23,2.64,8.09,,19.78,,7.5,,1.24,38.19,2.22,0.5,,0.6486486486486487
2013-03-28,,,,7.4,,,3.16,3.76,6.1,54.71,1.39,6.2,135.36,26.96,,46.4,4.64,0.85,,4.84,,,29.39,20.65,0.22,2.57,7.69,,18.67,,7.56,,1.21,38.41,2.21,0.5,,0.6486486486486487
2013-04-01,,,,7.18,,,3.13,,,53.37,1.2,5.86,133.92,26.82,,45.37,4.2,0.9,,,,,28.6,20.25,0.17,,7.9,,,,7.33,,,37.79,2.18,0.5,,0.4864864864864865
2013-04-02,,,,7.27,,,3.1,3.82,6.08,52.13,1.26,5.9,132.48,26.26,,45.0,4.21,0.95,,5.14,,,28.3,20.54,0.19,2.46,8.08,,18.7,,7.03,,1.2,37.32,2.22,0.5,,0.6486486486486487
2013-04-03,,,,7.28,,,2.94,3.86,6.08,49.2,1.24,5.68,131.04,26.1,,44.76,4.04,0.9,,5.15,,,27.44,19.95,0.18,2.33,7.9,,18.39,,6.35,,1.23,36.43,2.22,0.5,,0.6486486486486487
2013-04-04,,,,7.15,,,2.95,3.85,6.03,50.81,1.12,6.15,133.92,26.46,,45.45,4.23,0.9,,5.16,,,28.73,20.69,0.18,2.26,7.92,,18.41,,6.44,,1.2,36.7,2.24,0.5,,0.6486486486486487
2013-04-05,,,,7.14,,,2.81,3.83,6.03,50.71,1.01,6.1,131.04,26.44,,44.66,4.15,1.0,,5.03,,,30.0,21.23,0.19,2.26,8.29,,18.23,,6.16,,1.17,36.82,2.24,0.5,,0.6486486486486487
2013-04-08,,,,7.04,,,2.94,3.84,6.03,51.18,1.04,5.78,132.48,27.04,,45.09,5.0,0.95,,5.0,,,30.03,21.39,0.18,2.29,8.5,,17.75,,6.37,,1.15,37.16,2.3,0.5,,0.6486486486486487
2013-04-09,,,,7.11,,,2.95,3.84,6.03,53.03,1.25,6.15,129.6,39.35,,45.4,5.8,0.95,,4.83,,,30.34,20.94,0.17,2.29,9.27,,18.27,,7.46,,1.15,37.25,2.3,0.5,,0.6486486486486487
2013-04-10,,,,7.32,,,2.96,3.84,6.0,53.68,1.2,6.1,132.48,36.32,,46.62,5.4,0.85,,5.18,,,31.06,21.08,0.17,2.38,9.43,,19.88,,7.06,,1.19,37.75,2.36,0.5,,0.6486486486486487
2013-04-11,,,,7.42,,,2.9,3.83,6.04,53.39,1.23,5.97,129.6,37.19,,46.92,5.62,0.85,,5.26,,,31.21,21.09,0.17,2.52,9.33,,19.48,,7.24,,1.18,37.88,2.49,0.5,,0.6486486486486487
2013-04-12,,,,7.43,,,2.88,3.84,6.1,54.21,1.23,5.88,129.6,37.11,,47.0,5.71,0.8,,5.21,,,32.2,21.46,0.18,2.42,9.32,,18.8,,7.24,,1.15,37.38,2.35,0.5,,0.6486486486486487
2013-04-15,,,,7.2,,,2.8,3.79,6.0,52.71,1.07,5.24,123.84,36.01,,45.61,4.82,0.8,,5.22,,,30.48,20.38,0.18,2.43,8.58,,18.1,,6.65,,1.16,36.15,2.35,0.5,,0.6486486486486487
2013-04-16,,,,7.39,,,2.86,3.76,5.92,55.52,1.02,5.94,122.4,37.56,,45.11,5.02,0.9,,5.02,,,30.81,20.58,0.16,2.39,8.87,,18.09,,6.92,,1.07,36.95,2.35,0.5,,0.6486486486486487
2013-04-17,,,,7.23,,,2.81,3.75,5.81,53.6,0.95,5.57,120.96,37.33,,43.79,4.87,0.85,,4.9,,,30.19,20.25,0.16,2.29,8.8,,17.43,,6.75,,1.05,34.02,2.35,0.5,,0.6486486486486487
2013-04-18,,,,7.36,,,2.85,3.8,5.7,53.12,0.88,5.47,129.6,37.67,11.4,43.2,4.91,0.8,,4.94,,,29.57,20.04,0.16,2.31,9.1,,17.71,,6.62,,1.04,33.28,2.23,0.54,,0.6756756756756757
2013-04-19,,,,7.33,,,3.1,3.83,5.7,53.39,0.83,5.55,142.56,38.1,11.25,42.82,5.11,0.8,,5.14,,,30.14,19.8,0.16,2.54,9.05,,17.5,,6.64,,1.07,32.5,2.2,0.54,,0.6756756756756757
2013-04-22,,,,7.26,,,3.25,3.73,5.76,55.54,0.81,5.81,146.88,38.75,11.37,42.96,5.4,0.8,,5.23,,,30.31,20.14,0.15,2.51,9.43,,18.32,,6.9,,1.05,32.23,2.2,0.56,,0.6756756756756757
2013-04-23,,,,7.15,,,3.27,3.73,5.77,57.69,0.84,5.97,142.56,40.34,11.19,43.69,5.67,0.75,,5.25,,,31.49,20.39,0.16,2.52,9.5,,18.0,,7.27,,1.04,37.51,2.25,0.56,,0.6756756756756757
2013-04-24,,,,7.27,,,3.33,3.75,5.77,56.46,0.92,6.2,149.76,45.11,11.26,44.2,6.54,0.75,,5.28,,,32.23,21.27,0.16,2.52,9.49,,18.61,,8.03,,1.01,36.32,2.25,0.56,,0.6756756756756757
2013-04-25,,,,7.51,,,3.45,3.73,5.79,56.36,0.93,6.7,152.64,44.47,11.38,44.39,6.6,0.75,,5.44,,,32.65,21.48,0.16,2.6,9.72,,18.7,,7.96,,1.03,38.14,2.25,0.56,,0.6756756756756757
2013-04-26,,,,7.6,,,3.6,3.74,5.82,55.16,0.99,7.25,146.88,44.08,11.5,39.85,7.45,0.8,,5.43,,,31.7,21.76,0.16,2.57,9.91,,18.27,,8.68,,1.17,37.08,2.25,0.56,,0.6756756756756757
2013-04-29,,,,7.72,,,3.67,3.73,5.83,56.24,1.07,7.11,154.08,45.57,11.35,39.15,7.43,0.75,,5.57,,,32.0,21.92,0.16,2.64,9.79,,19.04,,8.95,,1.13,37.31,2.25,0.56,,0.6756756756756757
2013-04-30,,,,7.37,,,3.54,3.71,5.85,56.57,1.08,7.04,151.2,46.56,11.38,39.65,7.05,0.75,,5.71,,,31.44,21.74,0.16,2.63,9.83,,18.8,,8.9,,1.04,38.07,2.25,0.56,,0.6756756756756757
2013-05-01,,,,7.06,,,3.57,,,54.26,0.99,6.95,144.0,45.78,11.44,39.56,6.54,0.8,,,,,30.44,21.39,0.16,,9.91,,,,8.51,,,36.9,2.25,0.56,,0.5135135135135135
2013-05-02,,,,7.13,,,3.52,3.72,6.07,56.24,1.04,7.5,148.32,46.44,11.5,39.44,7.16,0.8,,5.8,,,31.28,21.65,0.16,2.7,11.35,,18.8,,10.01,,0.99,35.99,2.25,0.56,,0.6756756756756757
2013-05-03,,,,7.2,,,3.7,3.72,6.02,58.13,1.06,7.74,151.2,46.0,11.52,40.31,6.86,0.8,,5.86,,,32.12,22.0,0.15,2.78,11.85,,19.25,,9.74,,0.99,37.52,2.25,0.56,,0.6756756756756757
2013-05-06,,,,7.1,,,3.75,3.73,6.12,59.6,1.08,7.85,154.08,47.69,11.69,40.17,6.91,0.75,,5.63,,,32.47,22.51,0.15,2.76,12.03,,19.32,,10.39,,0.99,37.09,2.31,0.56,,0.6756756756756757
2013-05-07,,,,7.57,,,3.81,3.73,5.8,59.0,0.99,7.63,154.08,43.43,12.0,40.43,6.36,0.7,,5.8,,,32.36,22.35,0.16,2.74,11.97,,18.48,,10.1,,0.95,36.04,2.37,0.56,,0.6756756756756757
2013-05-08,,,,7.41,,,3.79,3.68,5.88,59.69,1.01,7.44,151.2,45.21,11.98,40.8,6.13,0.65,,6.1,,,33.08,22.86,0.24,2.67,12.28,,19.0,,10.06,,0.93,36.51,2.26,0.56,,0.6756756756756757
2013-05-09,,,,7.5,,,3.96,3.73,5.97,60.26,1.06,7.89,152.64,47.12,11.91,40.55,6.42,0.65,,6.18,,,33.35,22.48,0.25,2.71,12.75,,19.1,,10.69,,0.95,36.51,2.26,0.56,,0.6756756756756757
2013-05-10,,,,7.41,,,3.99,3.79,5.96,61.62,1.15,7.92,154.08,49.34,11.97,40.94,7.06,0.75,,6.2,,,27.5,22.77,0.23,2.78,12.48,,19.9,,11.79,,0.88,37.29,2.48,0.56,,0.6756756756756757
2013-05-13,,,,7.78,,,4.03,3.8,5.89,61.11,1.19,8.91,154.08,50.45,12.0,40.77,7.33,0.85,,6.49,,,29.52,23.02,0.25,2.77,12.99,,20.74,,12.27,,0.88,36.63,2.44,0.56,,0.6756756756756757
2013-05-14,,,,7.81,,,4.1,3.84,5.9,59.98,1.11,9.66,158.4,50.62,12.07,41.4,6.92,0.8,,6.36,,,30.31,23.54,0.25,2.72,13.11,,21.1,,12.46,,0.81,36.92,2.55,0.56,,0.6756756756756757
2013-05-15,,,,7.82,,,4.24,3.78,5.9,60.57,1.29,9.4,162.72,50.07,12.21,42.28,7.08,0.85,,5.81,,,31.04,23.58,0.23,2.69,13.17,,21.25,,13.52,,0.81,37.1,2.31,0.67,,0.6756756756756757
2013-05-16,,,,8.13,,,4.35,3.84,5.72,59.87,1.62,8.94,154.08,48.37,12.34,42.29,7.26,0.85,,6.03,,,30.67,23.06,0.24,2.7,13.23,,21.66,,13.06,,0.84,36.54,2.55,0.67,,0.6756756756756757
2013-05-17,,,,8.11,,,4.39,3.85,5.78,60.31,1.57,9.05,158.4,49.98,12.5,42.8,7.53,0.85,,5.99,,,30.36,23.57,0.24,2.72,13.25,,21.1,,13.8,,0.83,36.84,2.51,0.67,,0.6756756756756757
2013-05-20,,,,8.17,,,4.36,3.85,5.81,59.66,1.92,9.1,158.4,54.89,12.44,43.1,9.09,0.85,,6.09,,,31.08,23.35,0.25,2.76,14.44,,22.41,,14.87,,0.83,37.83,2.54,0.76,,0.6756756756756757
2013-05-21,,,,8.36,,,4.29,3.85,5.9,59.85,1.91,8.99,164.16,55.63,12.39,43.47,9.17,0.85,,5.91,,,31.14,23.45,0.32,2.77,14.21,,23.43,,13.75,,0.84,39.73,2.55,0.76,,0.6756756756756757
2013-05-22,,,,8.23,,,4.17,3.85,5.96,60.41,1.62,8.43,165.6,52.4,11.8,42.38,8.31,0.85,,6.03,,,29.13,22.69,0.27,2.7,13.42,,24.5,,12.57,,0.84,39.75,2.6,0.76,,0.6756756756756757
2013-05-23,,,,8.2,,,3.96,3.88,5.88,60.68,1.52,8.22,169.92,51.58,12.05,42.0,8.54,0.8,,5.92,,,28.89,22.86,0.28,2.57,13.61,,23.7,,12.52,,0.81,39.59,2.68,0.76,,0.6756756756756757
2013-05-24,,,,8.26,,,4.04,3.85,5.8,59.08,1.54,8.15,218.88,51.55,11.91,41.63,8.75,0.8,,5.92,,,28.68,22.67,0.33,2.55,13.58,,22.19,,12.86,,0.86,39.47,2.67,0.76,,0.6756756756756757
